ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
1220551391795710,Christian Hugo Pelegrini,Pelegrini,"PELEGRINI, Christian Hugo;PELEGRINI, CHRISTIAN HUGO;Christian, Pelegrini Hugo",Bauru,SP,"Christian Hugo Pelegrini é Professor Adjunto da Universidade Federal de Juiz de Fora (UFJF). É Doutor em Meios e Processos Audiovisuais pela Universidade de São Paulo (USP), onde foi orientado por Arlindo Machado. É formado em Radio e TV pela UNESP de Bauru, Especialista em Teorias e Técnicas de Comunicação pela Fundação Cásper Líbero, Mestre em História da Ciência pela PUC de São Paulo. Foi professor dos cursos de Publicidade e Propaganda, Rádio e TV, Jornalismo, Letras, Jogos Digitais e Comunicação Multimeios em instituições como a USCS (Universidade Municipal de São Caetano do Sul), PUC (Pontifícia Universidade Católica de São Paulo), Centro Universitário SENAC e Universidade São Judas Tadeu.  É coordenador do grupo de pesquisas EnTelas e membro dos grupos de pesquisa GeLiDis e GeIFec (ambos da USP). É professor da rede internacional I/MA/C/S (International Master in Cinema Studies). Autor de livros e artigos científicos, os termos mais frequentes na contextualização da produção científica, tecnológica e artístico-cultural são: Enunciação Audiovisual, TV, Cinema, Narrativas Seriadas, Estética Narrativa, Comédia, História do Cinema, História da TV.",21-12-2021,Universidade Federal de Juiz de Fora,
1273787600427338,Stefano Paschoal,Paschoal,"PASCHOAL, S.;Stéfano Paschoal;Stefano Paschoal;Stéphano Paschoal;Paschoal, Stéphano;PASCHOAL, STÉFANO",Monte Santo de MInas,MG,"Stéfano Paschoal possui Licenciatura em Português/Alemão e Português/Inglês pela Faculdade de Ciências e Letras, UNESP, de Assis ? SP. Possui mestrado e doutorado na área de Língua e Literatura Alemã pela Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo (USP). Foi bolsista DAAD durante o seu doutorado por dois anos, na Universidade Livre de Berlim (Freie Universität Berlin). É professor adjunto do Instituto de Letras e Linguística da Universidade Federal de Uberlândia, onde atual como professor de inglês na graduação em Tradução, como professor de alemão da Central de Línguas e como professor do Mestrado em Música, no Instituto de Artes da mesma universidade. Participa ativamente do grupo de estudos GELATIVM, em sessões de leituras dos textos filosóficos de M.T.Cícero. Seus projetos de pesquisa atuais, Grandval e Mermet sob os olhos de Friedrich Wilhelm Marpurg: análise comparativa de traduções e o diálogo entre Tradução, Música e Filosofia, no Instituto de Letras e Linguística e Des Critischen Musicus an der Spree: quaestiones e disputationes sobre a formação do gosto musical na Alemanha do século XVIII versam, de modo geral, sobre questões tradutórias e musicais de século XVII e XVIII, e permitem um intenso diálogo com questões filosóficas e estéticas. Ministrou recentemente, ao lado da Profa. Dra. Monica Isabel Lucas, o curso Introdução às questões tradutórias da literatura sobre música, no Mestrado em Música da Escola de Comunicação e Artes (USP, São Paulo); o Seminário Tópicos em Filosofia e Música (em conjunto com o Prof. Dr. Celso Cintra) no Mestrado em Filosofia do Instituto de Filosofia da Universidade Federal de Uberlândia e, atualmente, ministra o seminário Tópicos em Filosofia, Estética e Música, no Mestrado em Música, Universidade Federal de Uberlândia. Sua tradução mais recente de obra musical, As Cantatas de Bach, de Alfred Dürr, foi realizada em conjunto com a Profa. Dra. Claudia S.Dornbusch, e publicada pela Editora da Universidade Sagrado Coração de Jesus, de Bauru-SP.",23-03-2021,Universidade Federal de Uberlândia,
1482078430417061,Marília Nunes Silva,Silva,"NUNES, M.;SILVA, M. N.;NUNES-SILVA, M.;NUNES-SILVA, MARILIA;NUNES-SILVA, MARÍLIA",Petrópolis,RJ,"Doutora em Neurociências pela Universidade Federal de Minas Gerais (UFMG), Mestre em Psicologia do Desenvolvimento (UFMG/2010), Especialista em Arteterapia pela Faculdade Vicentina (FAVI), possui graduação em Música (Flauta doce) pela Universidade do Estado de Minas Gerais (UEMG/2005) e graduação em Psicologia pela UFMG (2007). Tem experiência na área de Psicologia, com ênfase em Neuropsicologia, Psicologia e Educação e Psicometria, e na área de Música, com ênfase em performance em música barroca (Flauta doce e canto). Atuou como professora designada de Neuropsicologia, Psicodiagnóstico infantil e Psicologia da Educação no curso de Psicologia da Universidade do Estado de Minas Gerais (UEMG), campus Divinópolis, e de metodologia de ensino e flauta doce nos cursos de Licenciatura, Bacharelado e musicalização infantil na Escola de Música (ESMU) da UEMG. Atualmente é professora efetiva da ESMU/UEMG, ministrando Psicologia e Educação, Flauta doce como instrumento musicalizador, Prática musical em conjunto e Práticas em Pesquisa (TCC); e professora do Programa de Pós-graduação em Artes da UEMG, ministrando disciplinas sobre a relação entre Artes e Neurociências.Tem como principal área de pesquisa a Neuropsicologia da Música, desenvolvendo trabalhos sobre: Processamento cognitivo musical; Amusias; Avaliação neuropsicológica das habilidades musicais; Processamento musical na Síndrome de Williams; Música e relaxamento; Relações entre o processamento numérico e musical; Modularidade do processamento cognitivo musical; Percepção musical e transtornos de aprendizagem e; Memória e emoções musicais.",08-07-2022,,https://orcid.org/0000-0003-1329-2682
1526956020506544,Rodrigo Vivas Andrade,Andrade,"Vivas, Rodrigo;ANDRADE, RODRIGO VIVAS",Bom Sucesso,MG,"Rodrigo Vivas graduou-se em História pela Universidade Federal de Ouro Preto (UFOP) em 1999 onde recebeu o prêmio de Destaque no Curso. Realizou seu mestrado em História da Cultura na Universidade Federal de Minas Gerais (2001) Defendeu a tese de Doutorado em História da Arte em 2008, UNICAMP, sendo orientado pelo Professor Nelson Aguilar com o título: Os Salões Municipais de Belas Artes e a Emergência da Arte Contemporânea em Belo Horizonte. 1960-1969. Dentre as inúmeras publicações destaca-se: Por uma história da arte em Belo Horizonte: artistas, salões e Exposições (ComArte, 2012); Abstrações em Movimento: concretismo, neoconcretismo e tachismo, em 2016; Arte como vocação: Raimundo Coutinho Canavarro (2018); além dos livros didáticos adotados na rede pública de ensino brasileira: Arte de Perto (2018); Rumos da Arte (2018). Tem inúmeras publicações em congressos e revistas especializadas da área que também atua como parecerista. &amp;#10;Realizou dezenas de curadorias em instituições como Museu de Arte da Pampulha, UFMG, Museu da Inconfidência, Reitoria da UFMG, Centro Cultural Usiminas. Participou como jurado de editais como Vale do Rio do Doce, Casa Fiat de Cultura, Palácio das Artes, Salão de Itabirito, Salão de Anápolis, Centro Cultural UFMG, dentre outros. &amp;#10;Professor Permanente do Programa de Pós-graduação em Artes da Escola de Belas Artes e Professor Associado da graduação da mesma instituição. Orienta trabalhos de doutorado e mestrado tendo inúmeros pesquisadores que já concluíram sua formação. &amp;#10;Na gestão foi Diretor do Centro Cultural UFMG, Diretor de Ação Cultural da UFMG, Diretor Geral do Festival de Inverno da UFMG, Diretor Geral do Festival de Verão UFMG.",18-04-2022,Universidade Federal de Minas Gerais,
1604785658347017,José Márcio Pinto de Moura Barros,Barros,"BARROS, José Márcio;BARROS, JOSÉ MÁRCIO",Belo Horizonte,MG,"Graduado em Ciências Sociais pela Universidade Federal de Minas Gerais (1980), Mestre em Antropologia Social pela Universidade Estadual de Campinas (1992) e Doutor em Comunicação e Cultura pela Universidade Federal do Rio de Janeiro (2003). Professor do PPG Artes e da Escola de Música (ESMU) da Universidade do Estado de Minas Gerais (UEMG).Professor do PPg Cultura e Sociedade da UFBa. Professor da PUC Minas nos cursos de Jornalismo, Cinema e Audiovisual, Relações Públicas. Atua nas áreas da Antropologia, Políticas Públicas e Cultura e Comunicação com ênfase em Gestão Cultural; Políticas Culturais; Diversidade Cultural;  Processos de mediação. É autor de vários artigos publicados em periódicos, dentre outros trabalhos,. Publicou e organizou os seguintes livros: Comunicação e Cultura nas avenidas de contorno, publicado pela Editora PUC Minas; Diversidade Cultural da proteção à promoção, publicado pela Editora Autêntica; As mediações da Cultura, publicado pela Editora PUC Minas;  Pensar e Agir com a cultura, publicado pelo ODC e Federalismo e políticas culturais no Brasil e Dimensões e Desafios Políticos para a Diversidade Cultural, ambos publicados pela EDUFBa; Gestão Cultural e Diversidade: do Pensar ao Agir e Planos Municipais de Cultura: reflexões e experiências pela EDUEMG; Diversidade Cultural e Desenvolvimento Sustentável. Coordena a organização não-governamental e grupo de pesquisa (CNPq) Observatório da Diversidade Cultural e o Programa Pensar e Agir com a Cultura.",10-06-2022,Universidade do Estado de Minas Gerais,
1612365823765731,Maria do Carmo de Freitas Veneroso,Veneroso,"VENEROSO, M. C. F.;VENEROSO, MARIA DO CARMO DE FREITAS;Maria do Carmo de Freitas Veneroso",Belo Horizonte,MG,"Artista pesquisadora e Professora Titular da Escola de Belas Artes da Universidade Federal de Minas Gerais. Doutora em Estudos Literários pela Faculdade de Letras da Universidade Federal de Minas Gerais (2000) e Mestre (Master of Fine Arts - MFA) pelo Pratt Institute, New York, EUA (1984). Bacharel em Belas Artes pela Escola de Belas Artes da Universidade Federal de Minas Gerais (1978). Pós-doutorado pela Indiana University ? Bloomington, EUA (2009). Trabalha sobre as relações entre as artes, focalizando a arte impressa e a imagem múltipla, principalmente o livro de artista e o campo ampliado da gravura e suas interseções e contrapontos com a escrita e a imagem no contexto da arte contemporânea. Divide as suas atividades artísticas com a prática do ensino, da pesquisa, da publicação e da administração universitária. Coordena o grupo de pesquisa CALIGRAFIAS E ESCRITURAS e o LITHOLABOR - Laboratório/Atelier de Litografia da EBA/UFMG. Tem experiência na área de Artes Plásticas, Teoria, Crítica e História da Arte, atuando principalmente nos seguintes temas: arte contemporânea, gravura, livro de artista, fotografia, relações entre palavra e imagem, memória, arquivo e apropriação nas artes. É membro do corpo permanente do Programa de Pós-Graduação em Artes da Escola de Belas Artes da UFMG que ajudou a fundar, desde 2001. Coordenou a implantação do primeiro Doutorado em Artes do Estado de Minas Gerais e quinto do Brasil, na Escola de Belas Artes da Universidade Federal de Minas Gerais (2006). É membro do conselho editorial de periódicos no Brasil e exterior, tais como a  Revista Estúdio, da Faculdade de Belas-Artes da Universidade de Lisboa, Portugal e a Revista UFMG, da Universidade Federal de Minas Gerais, além de ser uma das editoras científicas dos números 37 e 38 da Revista Internacional em Língua Portuguesa - RILP, da Associação das Universidades de Língua Portuguesa - AULP.  Foi professora da Indiana University, Bloomington, EUA em 2009, onde coordenou intercâmbio de cooperação. Tem obras na coleção da Fine Arts Library, da Indiana University, Bloomington, EUA, do Museu de Arte da Pampulha e em acervos particulares. Tem exposto sua produção artística no Brasil e no exterior. Publica livros e artigos sobre suas pesquisas, em jornais e revistas acadêmicas nacionais e internacionais. Organiza e participa de eventos nacionais e internacionais na sua área. É Bolsista de Produtividade em Pesquisa do CNPq e consultora Ad-Hoc da Capes e do CNPq. Bolsista do programa Pesquisador Mineiro da FAPEMIG (2013-2015). É membro do Comitê Brasileiro de História da Arte, da Associação Brasileira de Críticos de Arte (ABCA), da IAWIS - International Association of Word and Image Studies, da Southern Graphics Society, EUA e do IMPACT ? International Multi-disciplinary Printmaking Conference. Membro do Comitê Científico do Congresso CSO - Criadores sobre outras obras, Faculdade de Belas Artes da Universidade de Lisboa, Portugal. Professora Residente do Instituto de Estudos Avançados Transdisciplinares (IEAT) da UFMG (2015-2016).",30-05-2022,Universidade Federal de Minas Gerais,
1662489956608125,Modesto Flávio Chagas Fonseca,Fonseca,"FONSECA, M. F. C.",Ponte Nova,MG,"Professor Adjunto do Departamento de Música da Universidade Federal de São João Del Rei, lecionando as disciplinas Prática de Orquestra, Canto Coral, Fundamentos da Regência, Harmonia e Análise Musical. É graduado em música ? Bacharelado em Regência em 1993 pela Escola de Música da Universidade Federal de Minas Gerais, Belo Horizonte (MG), Mestre em Musicologia pela Universidade Federal do Estado Rio de Janeiro ? UNI-RIO em 2004 e Doutor em Musicologia na mesma universidade em 2013. Foi Regente Adjunto da Orquestra Filarmônica do Espírito Santo entre os anos de 1993 a 2010 e em 1994 forma a Orquestra de Câmara de Viçosa ? MG sendo também seu regente titular. Formou, em 2001, o grupo Coro e Orquestra Domine Maris e o Capela Del Rey em 2010, ambos dedicados à divulgação da música brasileira dos séculos XVIII e XIX, no qual atua como violista, regente e diretor artístico. Com o primeiro gravou, em 2005, o CD ?Creator Alme? que faz o primeiro registro sonoro da maioria das obras que nele constam. Com o segundo realizou em 2011 uma série de concertos nas regiões central e norte do Brasil. Diretor Regente da Orquestra Lira Sanjoanense desde 2015. Coordena o Centro de Documentação Musical de Viçosa ? CDMV e realizou a publicação de dois volumes de obras sacra e para banda, pertencentes aos acervos viçosenses e da região.",09-03-2022,Universidade Federal de São João Del-Rei,
1719355914625152,Marina Marcondes Machado,Machado,"MACHADO, M. M.;MACHADO, MARINA MARCONDES",São Paulo,SP,"Marina Marcondes Machado iniciou-se no teatro de maneira radicalmente empírica, como atriz no Teatro Ventoforte e como professora de teatro na Escola Municipal de Iniciação Artística de São Paulo, nas décadas de 1980 e 1990. Como muitos jovens artistas da sua geração, só mais tarde procurou a formação acadêmica: formou-se em Psicologia pela PUC-SP (1998), fez o Mestrado em Artes na ECA-USP (2001) e o Doutorado em Psicologia da Educação na PUC-SP (2007). Em 2009 realizou a pesquisa de pós-doutorado Territórios do Brincar (ECA-USP) e, em 2012, migrou para Belo Horizonte, para trabalhar junto à Licenciatura em Teatro da Escola de Belas Artes, na UFMG; em seguida passou a fazer parte do Programa de Pós-Graduação da EBA-UFMG, na linha Artes da Cena. Publicou cinco livros e inúmeros artigos que tematizam arte, infância e as relações adulto-criança, a partir das lentes fenomenológica e psicanalítica. É uma professora-artista, escritora e pesquisadora das relações entre infância e cena contemporânea, líder do grupo de pesquisa AGACHO / Laboratório de pedagogias teatrais e criadora do site-blog www.agachamento.com. Seu percurso acadêmico e artístico-existencial trilha hoje caminhos por entre arte e educação, estudos da infância e teatralidades, ensino universitário e cotidianeidade.",22-07-2022,Universidade Federal de Minas Gerais,
1741102508969302,Fernando Manoel Aleixo,Aleixo,"ALEIXO, F. M.",Embu Guaçu,SP,"Ator e pesquisador teatral. Graduação em Artes Cênicas pela Universidade Estadual de Campinas (UNICAMP - Brasil). Mestrado em Artes com pesquisa sobre o corpo e a voz na interface da dança e do teatro. Doutor em Teatro com pesquisa sobre processo de criação. Pós Doutorado na University of Cape Town com a pesquisa &amp;quot;Corpo, voz e ritualidade&amp;quot;. Realizou Residências Artísticas no Brasil, na Espanha, em Portugal e na China. Integrou por doze anos o Grupo República Cênica (Brasil) onde participou de inúmeras pesquisas e criações artísticas. Dirigiu espetáculos de música, teatro e dança contemporânea. Principais publicações: Corporeidade da Voz: voz do ator (2007); Praticas e Poéticas Vocais I (2014); Práticas e Poéticas Vocais II (2016); Teatro ensino, teorias e prática volume 3: processo de criação (2016); Corpo-voz: revisitando temas, revisando conceitos (2016); Ateliês em Artes Cênicas: produção, extensão e difusão cultural (2017). Atualmente é coordenador do Conexão Erê. Integrante da Rede Voz e Cena (Brasil). Aconselhador biográfico em formação pela Escola Livre Antroposofia Formação e Estudos Biográficos de Juiz de Fora. Formação expandida em Princípios da Antroposofia na Educação em Saúde; Florais de Bach; Magnified Healing; Reiki I e II, Neoxamanismo; Astrologia Cármica.",23-07-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0002-8875-8494
1906952326422085,Alexandre Rodrigues da Costa,Costa,"COSTA, A. R.;COSTA, ALEXANDRE RODRIGUES DA",Belo Horizonte,MG,"Possui graduação em Letras pela Universidade Federal de Minas Gerais (1997), mestrado em Letras pela Universidade Federal de Minas Gerais (2001), com a dissertação &amp;quot;A construção do silêncio: um estudo da obra poética de Orides Fontela&amp;quot;, e doutorado em Letras pela Universidade Federal de Minas Gerais (2005), com a tese &amp;quot;A transfiguração do olhar: um estudo das relações entre literatura e artes plásticas em Rainer Maria Rilke e Clarice Lispector&amp;quot;. Em 2010 e 2011, desenvolveu pesquisa sobre as obras poéticas de Georges Bataille e Samuel Beckett como aluno de pós-doutorado junto ao Curso de Pós-Graduação em Estudos Literários da Faculdade de Letras da UFMG, financiado pela bolsa de pesquisa oferecida pela FAPEMIG. É autor de Objetos Difíceis (7Letras/Funalfa, 2004), vencedor do Prêmio Cidade de Juiz de Fora 2003; Fora de Quadro (7Letras, 2005), vencedor do Prêmio Vivaldi Moreira da Academia Mineira de Letras; Peso morto (7Letras, 2008), Corpos cegos (7Letras, 2012), Bela Lugosi no ateliê de Kandinski (7Letras, 2013), Prêmio Barueri de Literatura - categoria Livros Já Editados, A mímica invertida dos desaparecidos (7Letras, 2014), Acidentes de Leitura (Editora do autor, 2015), Como assistir a um road movie em pé (7Letras, 2016), Do outro lado sedimentos, ou até onde a vista alcança (7Letras, 2018), semifinalista do Prêmio de Literatura Oceanos 2019, A transfiguração do olhar: um estudo das relações entre artes visuais e literatura em Rainer Maria Rilke e Clarice Lispector (EdUEMG, 2019). Organizou e traduziu Poemas de Georges Bataille (Editora UFMG, 2015) e Corpos labirínticos: textos de Hans Bellmer (Editora Gramma, 2019), financiado pela Demanda Universal FAPEMIG 2016.  Atualmente, desenvolve pesquisas sobre o cinema experimental (found footage), séries de TV, animes e mangás, mais especificamente o ero guro nansensu, com projeto voltado para as obras de Shintaro Kago e Junji Ito. É Professor de Educação Superior da Escola Guignard (Universidade do Estado de Minas Gerais) e do Programa de Pós-Graduação Stricto Sensu em Artes (Universidade do Estado de Minas Gerais).",27-07-2022,,
1943960329335593,Maria Regina Emery Quites,Quites,"QUITES, Maria Regina Emery;QUITES, MARIA REGINA EMERY",Santa Bárbara,MG,"Possui pós-doutoramento pela Universidade de São Paulo- USP, (2016), doutorado pela Universidade Estadual de Campinas- UNICAMP (2006). Especialização em Conservação Restauração de Bens Culturais (1990) Especialização em Cultura e Arte Barroca (1991) e Mestrado(1997) no Programa de Pós-Graduação em Artes da Escola de Belas Artes da Universidade Federal de Minas Gerais. É graduada em Artes Plásticas- bacharelado e licenciatura pela Universidade Federal de Minas Gerais (1985) É professora associada do Departamento de Artes Plásticas da Escola de Belas Artes e tem atuação no Centro de Conservação e Restauração de Bens Culturais Móveis- CECOR, trabalhando em ensino, pesquisa,  extensão e administração. Foi Coordenadora do Curso de Graduação em Conservação-Restauração de Bens Culturais Móveis, da Escola de Belas Artes- UFMG de 2008 a 2011, em sua implantação. Atua no Programa de Pós Graduação da Escola de Belas Artes e possui várias pesquisas e publicações na área de Conservação Restauração de Esculturas. É vice-presidente do Centro de Estudos da Imaginária Brasileira- CEIB. Tem experiência na área de Conservação Restauração de Esculturas Policromadas em Madeira, atuando principalmente com os seguintes temas: escultura em madeira policromada, imagem de vestir, gesso policromado, técnica construtiva e critérios de conservação-restauração de esculturas.",04-01-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-6736-1762
2092658668329862,Olívia Camboim Romano,Romano,"ROMANO, Olívia Camboim;ROMANO, OLÍVIA CAMBOIM",Brasília,DF,"Doutora em Artes Cênicas pela Universidade Federal da Bahia (2018), com estágio doutoral na Université Sorbonne Nouvelle - Paris 3 (2016-2017) e  Doutorado Sanduíche na Universidad de Buenos Aires (2017). Mestre em Teatro pela UDESC (2005). Graduada em Licenciatura Educação Artística - Habilitação Artes Cênicas pela Universidade do Estado de Santa Catarina (2001). Integra o corpo docente efetivo da Universidade Federal de Sergipe (UFS) desde agosto de 2018; sendo que, entre os anos de 2006 e 2018, foi professora na Universidade Regional de Blumenau (FURB) onde atuou nos cursos Artes - Bacharelado em Teatro (Interpretação), Teatro ? licenciatura, Artes Visuais ? licenciatura, Música ? licenciatura e Turismo e Lazer.  Autora do livro ?Uma arena no museu: reflexões sobre a primeira montagem de Brecht em Santa Catarina? (Blumenau: Edifurb, 2010). Tem experiência nas áreas de Aspectos Visuais do Teatro, Cenografia, Prática de Montagem, História do Teatro, Interpretação Teatral, Maquiagem e Caracterização, Recepção Teatral e Teatro na Educação.",25-07-2022,Universidade Federal de Sergipe,
2113943674181774,Amir Brito Cadôr,Cadôr,"CADÔR, Amir Brito;BRITO CADÔR, AMIR",São Paulo,SP,"Graduado em Artes Plásticas pela Unicamp, fez o mestrado em Artes na mesma universidade e o doutorado na Escola de Belas Artes da UFMG, onde atua como professor de Artes Gráficas na graduação e como professor permanente do PPG-Artes. Participou de mostras coletivas de gravura e de poesia visual em Belo Horizonte, Campinas, Curitiba e Santos, além de mostras de livro de artista na Espanha, França, México e Estados Unidos. Em 2011 realizou exposição individual em Belo Horizonte. Traduziu &amp;quot;A nova arte de fazer livros&amp;quot;, de Ulises Carrión. Atua como editor, tendo publicado dez livros pelas edições Andante, dentre os quais se destacam ?O livro dos seres imaginários?, &amp;quot;A Night Visit to the Library&amp;quot;, &amp;quot;Learn to Read Art&amp;quot; e &amp;quot;Elogio da Mão&amp;quot;. Desde 2004 realiza pesquisas sobre livros de artista, ministrou cursos e palestras sobre este tema em Belo Horizonte, São Paulo, Florianópolis, Porto Alegre e Brisbane (Austrália). Fez a curadoria de exposições sobre livros de artista no Centro Cultural São Paulo (SP), Centro Cultural da UFMG (MG), Sesc Pompeia (SP), Museu de Arte da Pampulha (MG), Biblioteca Universitária da UFMG e no Museu da Imagem e do Som de Santos (SP). É curador da Coleção Livro de Artista da UFMG. Publicou artigos em periódicos acadêmicos (Revista Estúdio, Pós) e revistas especializadas em livros de artista, como The Blue Notebook (UK) e JAB - The Journal of Artists' Books (EUA). Contribuiu com ensaio para o livro Entre ser um e ser mil: o objeto livro e suas poéticas e escreveu para os catálogos de exposição de Paulo Bruscky, (Museu de Arte da Pampulha/MG, 2010) e Raymundo Colares (MAM/SP, 2010). Em 2016, a editora da UFMG publicou sua pesquisa de doutorado, O livro de artista e a enciclopédia visual. Tem experiência na área de Artes, com ênfase em Artes Gráficas, atuando principalmente nos seguintes temas: livro de artista, publicações de artista, poesia visual e tipografia.",28-03-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0001-9471-3607
2134782236760988,Fernando Martins de Castro Chaib,Chaib,"CHAIB, F.;CHAIB, FERNANDO",FLORIANÓPOLIS,SC,"Doutor em Música/Performance pelo Departamento de Comunicação e Arte da Universidade de Aveiro, foi bolsista da Fundação para a Ciência e Tecnologia (FCT) de Portugal. Concluiu o seu Mestrado também em Música/Performance na mesma universidade e Bacharelado em Percussão pelo Instituto de Artes da UNESP, sendo ex-integrante do Grupo PIAP (Bolsista PAE). É vencedor de prêmios como solista e camerísta em países como Itália, Portugal e Brasil. Recebeu prêmios do Governo Federal (Funarte/Petrobras, MinC) e Secretaria de Estado da Cultura de São Paulo e Goiás. Vem atuando como solista diante de orquestras na Europa e no Brasil. Faz direção musical (trilha original) de espetáculos de teatro em cartaz na cidade de São Paulo. Teve arranjos e composições estreados e/ou gravados pelo Grupo Durum Percussão Brasil e Grupo PIAP. Possui CD?s gravados com orquestras (Brasil, Portugal e Taiwan) e importantes grupos de música de câmara do Brasil, realizando vários concertos. Fundou o Grupo Durum Percussão Brasil, realizando concertos por países da América do Sul e Europa, além da gravação do CD Dimensões. Fundou e dirigiu o Simantra Grupo de Percussão (Portugal) com o qual venceu prêmios e realizou concertos. É responsável por estreias e primeiras audições em Portugal, Espanha, Venezuela e Brasil de obras de compositores como Stockhausen, Mantovani, Zampronha, López López, Stasi e De Mey. Possui artigos científicos publicados nos principais periódicos dedicados à música no Brasil e em ATAS de congressos no país e exterior. Tem realizado concertos em países como Alemanha, Áustria, Itália, Espanha, Portugal, Hong-Kong, Macau, Taiwan e Venezuela. Em 2013 atuou como professor convidado (Bolsista FUNARTE) do curso de percussão do Instituto de Artes da UNESP além de ter sido professor de Percussão na Faculdade Integral Cantareira e membro do Kontakte DUO e Grupo Durum Percussão Brasil. Entre 2014 e 2015 foi professor do Instituto Federal de Goiás (IFG), onde ajudou a desenvolver o Laboratório de Percussão do IFG (LaPe), sendo coordenador do Núcleo de Excelência para o Ensino, Pesquisa e Performance em Percussão do IFG. Atualmente é Professor de Percussão da Universidade Federal de Minas Gerais (UFMG). www.fernandochaib.com",23-06-2022,Universidade Federal de Minas Gerais,
2162579769017244,Rachel de Sousa Vianna,Vianna,"VIANNA, R. S.;VIANNA, RACHEL DE SOUSA",Belo Horizonte,MG,"Sou professora da Escola Guignard e do Programa de Pós-Graduação em Artes da Universidade do Estado de Minas Gerais - UEMG. Minha trajetória acadêmica inclui pós-doutorado em educação pela UFMG; doutorado em educação pela USP, com bolsa sanduíche na Universidade de Roehampton, em Londres; mestrado em arte-educação pela Universidade do Texas em Austin; bacharelado em arquitetura e urbanismo pela UFMG e licenciatura em artes plásticas pela Escola Guignard. Sou líder do Grupo de Pesquisa Mediação em Arte e Cultura: Teorias e Métodos, vinculado à UEMG. Desde 2000, desenvolvo estudos e projetos nas áreas de mediação cultural, educação museal e patrimonial e Educação do Ambiente Construído - BEE. Interesso-me por metodologias ativas de ensino-aprendizagem capazes de integrar a educação estética e ética para atingir um duplo objetivo: ampliar o alcance e a qualidade da experiência estética visual e promover o desenvolvimento da capacidade de pensar criticamente as artes visuais, o espaço construído e os desafios do mundo contemporâneo.",14-05-2022,Universidade do Estado de Minas Gerais,
2239538709638520,Juliana Soares Bom-Tempo,Bom-Tempo,"BOM-TEMPO, J. S.",Uberlândia,MG,"Psicóloga Clínica CRP 23618/04 desde 2005. Pós-Doutora em Filosofia da Educação pela Faculdade de Educação da Universidade Estadual de Campinas (FE-UNICAMP) 02/2021 - 02/2022 com o tema &amp;quot;Procedimentos e estratégias de cuidado quando não se tem amanhã: Por uma Clínica-Poética&amp;quot;. Professora adjunta no Curso de Dança e no Programa de Pós-Graduação em Artes Cênicas - PPGAC do Instituto de Artes (IARTE) na Universidade Federal de Uberlândia (UFU). Coordenadora e supervisora do Ambulatório Multiprofissional Estudantil (AME) de 2018 à 2021. Tutora da Residência Multiprofissional em Saúde Mental - Faculdade de Medicina FAMED -UFU de 2018 à 2021. Acompanhadora e coordenadora do coletivo Por uma Clínica-Poética composto por equipe que envolve artistas e profissionais da saúde na perspectiva de transversalizar as relações entre o cuidado de si e as artes do corpo 2018 - 2021. Doutora em Educação pela UNICAMP - 2015. Doutorado sanduíche na Universitè Ouest-Nanterre (Paris X) no departamento de Filosofia - Bolsa CAPES PDSE - 2014. Graduada - 2005 - e Mestre em Psicologia pela UFU - 2008. Busca a experimentação da interface corpo e filosofia francesa contemporânea na expressão performática, investigado as dimensões micropolíticas da produção estética de uma existência e procedimentos para convocar o acontecimento de uma Clínica-Poética. Realiza à mais de dez anos intervenções artísticas, poéticas e clínicas com performances, vídeos, filmes, instalações e oficinas no Brasil e em países como Amsterdam (2013), França (2013), Portugal (2014), Alemanha (2014), Polônia (2014), Colômbia (2015), Suíça (2021). Atualmente pesquisa a relação entre o cuidado clínico na perspectiva do paradigma estético e as  interfaces esquisoanálise, terapias assistida por psicodélicos e o procedimento da Clínica-Poética (desenvolvido pela pesquisadora). Vinculada ao Instituto Phaneros - Brasil - e ao grupo de pesquisa AVANTI ? INTERNATIONALE ÄRZTEGESELLSCHAFT FÜR ECHTE PSYCHOTHERAPIE UND ALTERNATIVE PSYCHIATRIE - Suiça.",14-07-2022,,
