TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Pesquisa em Artes Cênicas. Textos e Temas,2012,Português,VAZIO,['Narciso Larangeira Telles da Silva'],['1'],['1'],7159513683604358,Narciso Larangeira Telles da Silva,Silva,"TELLES, N.;TELLES, NARCISO",Angra dos Reis,RJ,"Teatreiro, ator e diretor. Pós-Doutor em Teatro (UDESC, 2012), (UAM/Universidad Castilla de la Macha, 2017 - Programa Estágio Sênior/CAPES). É professor do Curso de Teatro (licenciatura e bacharelado), do Programa de Pós-Graduação em Artes Cênicas e Mestrado Profissional em Artes na Universidade Federal de Uberlândia (UFU) e colaborador no Programa de Pós-Graduação em Educação/UFU e no PPGAC/UFMA. Pesquisador do CNPq e do GEAC/UFU. Tem estudos, publicações e prática artística na área de Artes/Teatro, com ênfase em Interpretação/Atuação/Improvisação; Pedagogia do Teatro e Cena Contemporânea; Artes do Corpo e Educação. Membro do Núcleo 2  Coletivo de Teatro -Uberlândia-MG. Ex-Presidente da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas (ABRACE), gestão 2015 -2016.",26-04-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0002-7016-7805
Ouvir para escrever ou compreender para criar - uma outra concepção de percepçâo musical,2001,Português,VAZIO,"['Eduardo Campolina', 'Virginia Bernardes']","['1', '2']",['1'],7563990293407910,Eduardo Campolina,Campolina,"LOUREIRO, E. C. V.;CAMPOLINA, EDUARDO",Belo Horizonte,MG,"Professor da Escola de Música da Universidade Federal de Minas Gerais na área de Composição do Departamento de Teoria Geral da Música desde 1990. Doutor pela Escola de Belas Artes da UFMG (2013), Mestre pela Faculdade de Educação da UFMG (2002), Diplome d'Études Approfondies (1986), Maitrise (1985) e Licence (1984) em Música pela Universite de Paris VIII, graduado em Engenharia Civil pela Universidade Federal de Minas Gerais (1978). Tem experiência na área de Artes, com ênfase em Música, atuando principalmente nos seguintes temas: composição, composição com eletrônica (música mista), contraponto barroco, violão (técnica e performance),  musica e artes plásticas, percepção musical. Desde 2019 tem como foco principal de pesquisa a área de Performance Experimental.",19-07-2022,Universidade Federal de Minas Gerais,
Cartografias do Ensino do Teatro,2009,Português,VAZIO,"['Narciso Larangeira Telles da Silva', 'Adilson Florentino']","['1', '2']",['1'],7159513683604358,Narciso Larangeira Telles da Silva,Silva,"TELLES, N.;TELLES, NARCISO",Angra dos Reis,RJ,"Teatreiro, ator e diretor. Pós-Doutor em Teatro (UDESC, 2012), (UAM/Universidad Castilla de la Macha, 2017 - Programa Estágio Sênior/CAPES). É professor do Curso de Teatro (licenciatura e bacharelado), do Programa de Pós-Graduação em Artes Cênicas e Mestrado Profissional em Artes na Universidade Federal de Uberlândia (UFU) e colaborador no Programa de Pós-Graduação em Educação/UFU e no PPGAC/UFMA. Pesquisador do CNPq e do GEAC/UFU. Tem estudos, publicações e prática artística na área de Artes/Teatro, com ênfase em Interpretação/Atuação/Improvisação; Pedagogia do Teatro e Cena Contemporânea; Artes do Corpo e Educação. Membro do Núcleo 2  Coletivo de Teatro -Uberlândia-MG. Ex-Presidente da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas (ABRACE), gestão 2015 -2016.",26-04-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0002-7016-7805
Pedagogia do Teatro e o teatro de rua,2008,Português,VAZIO,['Narciso Larangeira Telles da Silva'],['1'],['1'],7159513683604358,Narciso Larangeira Telles da Silva,Silva,"TELLES, N.;TELLES, NARCISO",Angra dos Reis,RJ,"Teatreiro, ator e diretor. Pós-Doutor em Teatro (UDESC, 2012), (UAM/Universidad Castilla de la Macha, 2017 - Programa Estágio Sênior/CAPES). É professor do Curso de Teatro (licenciatura e bacharelado), do Programa de Pós-Graduação em Artes Cênicas e Mestrado Profissional em Artes na Universidade Federal de Uberlândia (UFU) e colaborador no Programa de Pós-Graduação em Educação/UFU e no PPGAC/UFMA. Pesquisador do CNPq e do GEAC/UFU. Tem estudos, publicações e prática artística na área de Artes/Teatro, com ênfase em Interpretação/Atuação/Improvisação; Pedagogia do Teatro e Cena Contemporânea; Artes do Corpo e Educação. Membro do Núcleo 2  Coletivo de Teatro -Uberlândia-MG. Ex-Presidente da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas (ABRACE), gestão 2015 -2016.",26-04-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0002-7016-7805
"Teatro: ensino,teoria e prática",2004,Português,VAZIO,"['Narciso Larangeira Telles da Silva', 'Irley Margarete Cruz Machado', 'Renata Bitencourt Meira', 'Paulo Ricardo Merisio']","['1', '2', '3', '4']",['1'],7159513683604358,Narciso Larangeira Telles da Silva,Silva,"TELLES, N.;TELLES, NARCISO",Angra dos Reis,RJ,"Teatreiro, ator e diretor. Pós-Doutor em Teatro (UDESC, 2012), (UAM/Universidad Castilla de la Macha, 2017 - Programa Estágio Sênior/CAPES). É professor do Curso de Teatro (licenciatura e bacharelado), do Programa de Pós-Graduação em Artes Cênicas e Mestrado Profissional em Artes na Universidade Federal de Uberlândia (UFU) e colaborador no Programa de Pós-Graduação em Educação/UFU e no PPGAC/UFMA. Pesquisador do CNPq e do GEAC/UFU. Tem estudos, publicações e prática artística na área de Artes/Teatro, com ênfase em Interpretação/Atuação/Improvisação; Pedagogia do Teatro e Cena Contemporânea; Artes do Corpo e Educação. Membro do Núcleo 2  Coletivo de Teatro -Uberlândia-MG. Ex-Presidente da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas (ABRACE), gestão 2015 -2016.",26-04-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0002-7016-7805
Teatro de Rua: olhares e perspectivas,2005,Português,VAZIO,"['Narciso Larangeira Telles da Silva', 'Ana Carneiro']","['1', '2']",['1'],7159513683604358,Narciso Larangeira Telles da Silva,Silva,"TELLES, N.;TELLES, NARCISO",Angra dos Reis,RJ,"Teatreiro, ator e diretor. Pós-Doutor em Teatro (UDESC, 2012), (UAM/Universidad Castilla de la Macha, 2017 - Programa Estágio Sênior/CAPES). É professor do Curso de Teatro (licenciatura e bacharelado), do Programa de Pós-Graduação em Artes Cênicas e Mestrado Profissional em Artes na Universidade Federal de Uberlândia (UFU) e colaborador no Programa de Pós-Graduação em Educação/UFU e no PPGAC/UFMA. Pesquisador do CNPq e do GEAC/UFU. Tem estudos, publicações e prática artística na área de Artes/Teatro, com ênfase em Interpretação/Atuação/Improvisação; Pedagogia do Teatro e Cena Contemporânea; Artes do Corpo e Educação. Membro do Núcleo 2  Coletivo de Teatro -Uberlândia-MG. Ex-Presidente da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas (ABRACE), gestão 2015 -2016.",26-04-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0002-7016-7805
O teatro que caminha pelas ruas,2002,Português,VAZIO,['Narciso Larangeira Telles da Silva'],['1'],['1'],7159513683604358,Narciso Larangeira Telles da Silva,Silva,"TELLES, N.;TELLES, NARCISO",Angra dos Reis,RJ,"Teatreiro, ator e diretor. Pós-Doutor em Teatro (UDESC, 2012), (UAM/Universidad Castilla de la Macha, 2017 - Programa Estágio Sênior/CAPES). É professor do Curso de Teatro (licenciatura e bacharelado), do Programa de Pós-Graduação em Artes Cênicas e Mestrado Profissional em Artes na Universidade Federal de Uberlândia (UFU) e colaborador no Programa de Pós-Graduação em Educação/UFU e no PPGAC/UFMA. Pesquisador do CNPq e do GEAC/UFU. Tem estudos, publicações e prática artística na área de Artes/Teatro, com ênfase em Interpretação/Atuação/Improvisação; Pedagogia do Teatro e Cena Contemporânea; Artes do Corpo e Educação. Membro do Núcleo 2  Coletivo de Teatro -Uberlândia-MG. Ex-Presidente da Associação Brasileira de Pesquisa e Pós-Graduação em Artes Cênicas (ABRACE), gestão 2015 -2016.",26-04-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0002-7016-7805
"Alfaias Sagradas - Obras do Acervo do Museu Arquidiocesano de Arte Sacra de Mariana, Minas Gerais",2005,Português,VAZIO,"['Luiz Antonio Cruz Souza', 'Antonio Fernando Baptista dos Santos', 'Alessandra Rosado']","['1', '2', '3']",['1'],7052822499655835,Luiz Antonio Cruz Souza,Souza,"SOUZA, L. A. C.;Souza, Luiz A. C.;Cruz Souza, L. A.;Souza, Luiz Antonio Cruz;Luiz Antonio Cruz Souza;SOUZA, LUIZ ANTÔNIO CRUZ;SOUZA, LUIZ ANTONIO C.;SOUZA, LUIZ;SOUZA, LUIZ A. C.;CRUZ SOUZA, LUIZ ANTÔNIO;SOUZA, L.A.C.;LUIZ ANTONIO CRUZ SOUZA;CRUZ SOUZA, LUIZ ANTONIO;LUIZ A. C. SOUZA;LUIZ A C SOUZA",Formiga,MG,"Possui graduação em Química pela Universidade Federal de Minas Gerais (1986), mestrado em Química-Ciências e Conservação de Bens Culturais pela Universidade Federal de Minas Gerais (1991), com trabalho experimental realizado no IRPA (Institut Royal du Patrimoine Artistique, Bruxelas, Belgica) e doutorado em Química pela Universidade Federal de Minas Gerais (1996), com trabalho experimental realizado junto ao Getty Conservation Institute, em Los Angeles, USA. Ex-bolsista CAPES Senior - Estágio Pós-Doutoral, na Universidade de Perugia, junto ao Centro SMAArt - Scientific Methodologies applied to Art and Archaeology, sob a coordenação do Prof. Antonio Sgamellotti (2014). É Professor Permanente do PPGArtes - Programa de Pós-Graduação em Artes (M, D; Escola de Belas Artes - UFMG), e do PACPS - Programa de Pós-Graduação em Ambiente Construído e Patrimônio Sustentável - CAPES Interdisciplinar (M, D; Escola de Arquitetura, UFMG). Atualmente é coordenador do LACICOR - Laboratório de Ciência da Conservação, vinculado ao CECOR - Centro de Conservação de Bens Culturais, e ao curso de Graduação em Conservação-Restauração de Bens Culturais Móveis, na Escola de Belas Artes da UFMG, onde é Professor Titular. Foi Coordenador do Curso de Especialização em Conservação de Bens Culturais Móveis e do Programa de Pós-Graduação em Artes, da Escola de Belas Artes da UFMG. Foi Vice-Diretor (2005-2009), e Diretor (2009-2013) da Escola de Belas Artes da UFMG. Foi membro do Conselho do ICCROM (http://www.iccrom.org), como representante do Brasil, por dois mandatos (2007-2011, reeleito para 2011-2015). Foi membro da Diretoria do ICOM-CC - Comitê de Conservação do Conselho Internacional de Museus (4 mandatos: 1993 - 1996; 1999 - 2002; 2002 - 2005; 2014 - 2017). É membro do Conselho Curador da FAOP - Fundação de Arte de Ouro Preto, como representante da Abracor - Associação Brasileira de Conservadores e Restauradores de Bens Culturais (2003 - ). Tem experiência na área de Artes e Ciência da Conservação, com ênfase em Ciência e Tecnologia para a Conservação-Restauração de Bens Culturais, atuando principalmente nos seguintes temas: gerenciamento e análise de riscos para a conservação de acervos, conservação preventiva, conservação-restauração, peritagem e análise científica de obras de arte, Gestão de Preservação de Patrimônio Cultural. Fundador, Vice-Presidente (2016-2018), e atualmente Presidente (2018-2020; reeleito para 2020 - 2022) da ANTECIPA - Associação Nacional de Pesquisa em Ciência e Tecnologia do Patrimônio - Ciência, Tecnologia e Inovação para o estudo e preservação do Patrimônio Cultural, entidade da sociedade civil (http://lacicor.eba.ufmg.br/antecipa/) que representa diversas instituições profissionais da área de ciência e tecnologia aplicados ao estudo e conservação do patrimônio cultural, congregando conservadores-restauradores, historiadores da arte, engenheiros, arquitetos, químicos, físicos, biólogos, geólogos, etc, vinculados a diversos laboratórios de universidades e instituições de pesquisa que atuam na área em todo o país. A ANTECIPA é o nó de representação internacional, na América do Sul e no Brasil, da Rede Européia E-RIHS - European Research Infrastructure for Heritage Science. O LACICOR é um dos laboratórios líderes da Rede ANTECIPA. Atualmente é Diretor do CECOR - Centro de Conservação e Restauração de Bens Culturais (2020 - 2022), sediado na Escola de Belas Artes da Universidade Federal de Minas Gerais. Membro Permanente do WGS - Working Group on Sustainability",03-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-3241-211X
"Arte Concreta e Vertentes Construtivas: teoria, crítica e história da arte técnica (Jornadas ABCA-Caderno Palestrantes)",2018,Malgaxe,VAZIO,"['Luiz Antonio Cruz Souza', 'FRONER, YACY-ARA', 'Maria Amélia Bulhões', 'Marília Andrés Ribeiro']","['1', '2', '3', '4']",['1'],7052822499655835,Luiz Antonio Cruz Souza,Souza,"SOUZA, L. A. C.;Souza, Luiz A. C.;Cruz Souza, L. A.;Souza, Luiz Antonio Cruz;Luiz Antonio Cruz Souza;SOUZA, LUIZ ANTÔNIO CRUZ;SOUZA, LUIZ ANTONIO C.;SOUZA, LUIZ;SOUZA, LUIZ A. C.;CRUZ SOUZA, LUIZ ANTÔNIO;SOUZA, L.A.C.;LUIZ ANTONIO CRUZ SOUZA;CRUZ SOUZA, LUIZ ANTONIO;LUIZ A. C. SOUZA;LUIZ A C SOUZA",Formiga,MG,"Possui graduação em Química pela Universidade Federal de Minas Gerais (1986), mestrado em Química-Ciências e Conservação de Bens Culturais pela Universidade Federal de Minas Gerais (1991), com trabalho experimental realizado no IRPA (Institut Royal du Patrimoine Artistique, Bruxelas, Belgica) e doutorado em Química pela Universidade Federal de Minas Gerais (1996), com trabalho experimental realizado junto ao Getty Conservation Institute, em Los Angeles, USA. Ex-bolsista CAPES Senior - Estágio Pós-Doutoral, na Universidade de Perugia, junto ao Centro SMAArt - Scientific Methodologies applied to Art and Archaeology, sob a coordenação do Prof. Antonio Sgamellotti (2014). É Professor Permanente do PPGArtes - Programa de Pós-Graduação em Artes (M, D; Escola de Belas Artes - UFMG), e do PACPS - Programa de Pós-Graduação em Ambiente Construído e Patrimônio Sustentável - CAPES Interdisciplinar (M, D; Escola de Arquitetura, UFMG). Atualmente é coordenador do LACICOR - Laboratório de Ciência da Conservação, vinculado ao CECOR - Centro de Conservação de Bens Culturais, e ao curso de Graduação em Conservação-Restauração de Bens Culturais Móveis, na Escola de Belas Artes da UFMG, onde é Professor Titular. Foi Coordenador do Curso de Especialização em Conservação de Bens Culturais Móveis e do Programa de Pós-Graduação em Artes, da Escola de Belas Artes da UFMG. Foi Vice-Diretor (2005-2009), e Diretor (2009-2013) da Escola de Belas Artes da UFMG. Foi membro do Conselho do ICCROM (http://www.iccrom.org), como representante do Brasil, por dois mandatos (2007-2011, reeleito para 2011-2015). Foi membro da Diretoria do ICOM-CC - Comitê de Conservação do Conselho Internacional de Museus (4 mandatos: 1993 - 1996; 1999 - 2002; 2002 - 2005; 2014 - 2017). É membro do Conselho Curador da FAOP - Fundação de Arte de Ouro Preto, como representante da Abracor - Associação Brasileira de Conservadores e Restauradores de Bens Culturais (2003 - ). Tem experiência na área de Artes e Ciência da Conservação, com ênfase em Ciência e Tecnologia para a Conservação-Restauração de Bens Culturais, atuando principalmente nos seguintes temas: gerenciamento e análise de riscos para a conservação de acervos, conservação preventiva, conservação-restauração, peritagem e análise científica de obras de arte, Gestão de Preservação de Patrimônio Cultural. Fundador, Vice-Presidente (2016-2018), e atualmente Presidente (2018-2020; reeleito para 2020 - 2022) da ANTECIPA - Associação Nacional de Pesquisa em Ciência e Tecnologia do Patrimônio - Ciência, Tecnologia e Inovação para o estudo e preservação do Patrimônio Cultural, entidade da sociedade civil (http://lacicor.eba.ufmg.br/antecipa/) que representa diversas instituições profissionais da área de ciência e tecnologia aplicados ao estudo e conservação do patrimônio cultural, congregando conservadores-restauradores, historiadores da arte, engenheiros, arquitetos, químicos, físicos, biólogos, geólogos, etc, vinculados a diversos laboratórios de universidades e instituições de pesquisa que atuam na área em todo o país. A ANTECIPA é o nó de representação internacional, na América do Sul e no Brasil, da Rede Européia E-RIHS - European Research Infrastructure for Heritage Science. O LACICOR é um dos laboratórios líderes da Rede ANTECIPA. Atualmente é Diretor do CECOR - Centro de Conservação e Restauração de Bens Culturais (2020 - 2022), sediado na Escola de Belas Artes da Universidade Federal de Minas Gerais. Membro Permanente do WGS - Working Group on Sustainability",03-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-3241-211X
Fórum Brasileiro do Patrimônio Cultural,2004,Português,VAZIO,"['Luiz Antonio Cruz Souza', 'leonardo barci castriota']","['1', '2']",['1'],7052822499655835,Luiz Antonio Cruz Souza,Souza,"SOUZA, L. A. C.;Souza, Luiz A. C.;Cruz Souza, L. A.;Souza, Luiz Antonio Cruz;Luiz Antonio Cruz Souza;SOUZA, LUIZ ANTÔNIO CRUZ;SOUZA, LUIZ ANTONIO C.;SOUZA, LUIZ;SOUZA, LUIZ A. C.;CRUZ SOUZA, LUIZ ANTÔNIO;SOUZA, L.A.C.;LUIZ ANTONIO CRUZ SOUZA;CRUZ SOUZA, LUIZ ANTONIO;LUIZ A. C. SOUZA;LUIZ A C SOUZA",Formiga,MG,"Possui graduação em Química pela Universidade Federal de Minas Gerais (1986), mestrado em Química-Ciências e Conservação de Bens Culturais pela Universidade Federal de Minas Gerais (1991), com trabalho experimental realizado no IRPA (Institut Royal du Patrimoine Artistique, Bruxelas, Belgica) e doutorado em Química pela Universidade Federal de Minas Gerais (1996), com trabalho experimental realizado junto ao Getty Conservation Institute, em Los Angeles, USA. Ex-bolsista CAPES Senior - Estágio Pós-Doutoral, na Universidade de Perugia, junto ao Centro SMAArt - Scientific Methodologies applied to Art and Archaeology, sob a coordenação do Prof. Antonio Sgamellotti (2014). É Professor Permanente do PPGArtes - Programa de Pós-Graduação em Artes (M, D; Escola de Belas Artes - UFMG), e do PACPS - Programa de Pós-Graduação em Ambiente Construído e Patrimônio Sustentável - CAPES Interdisciplinar (M, D; Escola de Arquitetura, UFMG). Atualmente é coordenador do LACICOR - Laboratório de Ciência da Conservação, vinculado ao CECOR - Centro de Conservação de Bens Culturais, e ao curso de Graduação em Conservação-Restauração de Bens Culturais Móveis, na Escola de Belas Artes da UFMG, onde é Professor Titular. Foi Coordenador do Curso de Especialização em Conservação de Bens Culturais Móveis e do Programa de Pós-Graduação em Artes, da Escola de Belas Artes da UFMG. Foi Vice-Diretor (2005-2009), e Diretor (2009-2013) da Escola de Belas Artes da UFMG. Foi membro do Conselho do ICCROM (http://www.iccrom.org), como representante do Brasil, por dois mandatos (2007-2011, reeleito para 2011-2015). Foi membro da Diretoria do ICOM-CC - Comitê de Conservação do Conselho Internacional de Museus (4 mandatos: 1993 - 1996; 1999 - 2002; 2002 - 2005; 2014 - 2017). É membro do Conselho Curador da FAOP - Fundação de Arte de Ouro Preto, como representante da Abracor - Associação Brasileira de Conservadores e Restauradores de Bens Culturais (2003 - ). Tem experiência na área de Artes e Ciência da Conservação, com ênfase em Ciência e Tecnologia para a Conservação-Restauração de Bens Culturais, atuando principalmente nos seguintes temas: gerenciamento e análise de riscos para a conservação de acervos, conservação preventiva, conservação-restauração, peritagem e análise científica de obras de arte, Gestão de Preservação de Patrimônio Cultural. Fundador, Vice-Presidente (2016-2018), e atualmente Presidente (2018-2020; reeleito para 2020 - 2022) da ANTECIPA - Associação Nacional de Pesquisa em Ciência e Tecnologia do Patrimônio - Ciência, Tecnologia e Inovação para o estudo e preservação do Patrimônio Cultural, entidade da sociedade civil (http://lacicor.eba.ufmg.br/antecipa/) que representa diversas instituições profissionais da área de ciência e tecnologia aplicados ao estudo e conservação do patrimônio cultural, congregando conservadores-restauradores, historiadores da arte, engenheiros, arquitetos, químicos, físicos, biólogos, geólogos, etc, vinculados a diversos laboratórios de universidades e instituições de pesquisa que atuam na área em todo o país. A ANTECIPA é o nó de representação internacional, na América do Sul e no Brasil, da Rede Européia E-RIHS - European Research Infrastructure for Heritage Science. O LACICOR é um dos laboratórios líderes da Rede ANTECIPA. Atualmente é Diretor do CECOR - Centro de Conservação e Restauração de Bens Culturais (2020 - 2022), sediado na Escola de Belas Artes da Universidade Federal de Minas Gerais. Membro Permanente do WGS - Working Group on Sustainability",03-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-3241-211X
13 Obras do Patrimônio Cultural Mineiro Restauradas pelo Curso de Especialização em Conservação-Restauração de Bens Culturais Móveis da Escola de Belas Artes da Universidade Federal de Minas Gerais,2002,Português,VAZIO,"['Luiz Antonio Cruz Souza', 'bethania reis veloso']","['1', '2']",['1'],7052822499655835,Luiz Antonio Cruz Souza,Souza,"SOUZA, L. A. C.;Souza, Luiz A. C.;Cruz Souza, L. A.;Souza, Luiz Antonio Cruz;Luiz Antonio Cruz Souza;SOUZA, LUIZ ANTÔNIO CRUZ;SOUZA, LUIZ ANTONIO C.;SOUZA, LUIZ;SOUZA, LUIZ A. C.;CRUZ SOUZA, LUIZ ANTÔNIO;SOUZA, L.A.C.;LUIZ ANTONIO CRUZ SOUZA;CRUZ SOUZA, LUIZ ANTONIO;LUIZ A. C. SOUZA;LUIZ A C SOUZA",Formiga,MG,"Possui graduação em Química pela Universidade Federal de Minas Gerais (1986), mestrado em Química-Ciências e Conservação de Bens Culturais pela Universidade Federal de Minas Gerais (1991), com trabalho experimental realizado no IRPA (Institut Royal du Patrimoine Artistique, Bruxelas, Belgica) e doutorado em Química pela Universidade Federal de Minas Gerais (1996), com trabalho experimental realizado junto ao Getty Conservation Institute, em Los Angeles, USA. Ex-bolsista CAPES Senior - Estágio Pós-Doutoral, na Universidade de Perugia, junto ao Centro SMAArt - Scientific Methodologies applied to Art and Archaeology, sob a coordenação do Prof. Antonio Sgamellotti (2014). É Professor Permanente do PPGArtes - Programa de Pós-Graduação em Artes (M, D; Escola de Belas Artes - UFMG), e do PACPS - Programa de Pós-Graduação em Ambiente Construído e Patrimônio Sustentável - CAPES Interdisciplinar (M, D; Escola de Arquitetura, UFMG). Atualmente é coordenador do LACICOR - Laboratório de Ciência da Conservação, vinculado ao CECOR - Centro de Conservação de Bens Culturais, e ao curso de Graduação em Conservação-Restauração de Bens Culturais Móveis, na Escola de Belas Artes da UFMG, onde é Professor Titular. Foi Coordenador do Curso de Especialização em Conservação de Bens Culturais Móveis e do Programa de Pós-Graduação em Artes, da Escola de Belas Artes da UFMG. Foi Vice-Diretor (2005-2009), e Diretor (2009-2013) da Escola de Belas Artes da UFMG. Foi membro do Conselho do ICCROM (http://www.iccrom.org), como representante do Brasil, por dois mandatos (2007-2011, reeleito para 2011-2015). Foi membro da Diretoria do ICOM-CC - Comitê de Conservação do Conselho Internacional de Museus (4 mandatos: 1993 - 1996; 1999 - 2002; 2002 - 2005; 2014 - 2017). É membro do Conselho Curador da FAOP - Fundação de Arte de Ouro Preto, como representante da Abracor - Associação Brasileira de Conservadores e Restauradores de Bens Culturais (2003 - ). Tem experiência na área de Artes e Ciência da Conservação, com ênfase em Ciência e Tecnologia para a Conservação-Restauração de Bens Culturais, atuando principalmente nos seguintes temas: gerenciamento e análise de riscos para a conservação de acervos, conservação preventiva, conservação-restauração, peritagem e análise científica de obras de arte, Gestão de Preservação de Patrimônio Cultural. Fundador, Vice-Presidente (2016-2018), e atualmente Presidente (2018-2020; reeleito para 2020 - 2022) da ANTECIPA - Associação Nacional de Pesquisa em Ciência e Tecnologia do Patrimônio - Ciência, Tecnologia e Inovação para o estudo e preservação do Patrimônio Cultural, entidade da sociedade civil (http://lacicor.eba.ufmg.br/antecipa/) que representa diversas instituições profissionais da área de ciência e tecnologia aplicados ao estudo e conservação do patrimônio cultural, congregando conservadores-restauradores, historiadores da arte, engenheiros, arquitetos, químicos, físicos, biólogos, geólogos, etc, vinculados a diversos laboratórios de universidades e instituições de pesquisa que atuam na área em todo o país. A ANTECIPA é o nó de representação internacional, na América do Sul e no Brasil, da Rede Européia E-RIHS - European Research Infrastructure for Heritage Science. O LACICOR é um dos laboratórios líderes da Rede ANTECIPA. Atualmente é Diretor do CECOR - Centro de Conservação e Restauração de Bens Culturais (2020 - 2022), sediado na Escola de Belas Artes da Universidade Federal de Minas Gerais. Membro Permanente do WGS - Working Group on Sustainability",03-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-3241-211X
Jornada de Ciências e Conservação de Bens Culturais,2002,Português,VAZIO,"['Luiz Antonio Cruz Souza', 'Magaly Cabral', 'Maria Luiza Ramos de Oliveira Soares']","['1', '2', '3']",['1'],7052822499655835,Luiz Antonio Cruz Souza,Souza,"SOUZA, L. A. C.;Souza, Luiz A. C.;Cruz Souza, L. A.;Souza, Luiz Antonio Cruz;Luiz Antonio Cruz Souza;SOUZA, LUIZ ANTÔNIO CRUZ;SOUZA, LUIZ ANTONIO C.;SOUZA, LUIZ;SOUZA, LUIZ A. C.;CRUZ SOUZA, LUIZ ANTÔNIO;SOUZA, L.A.C.;LUIZ ANTONIO CRUZ SOUZA;CRUZ SOUZA, LUIZ ANTONIO;LUIZ A. C. SOUZA;LUIZ A C SOUZA",Formiga,MG,"Possui graduação em Química pela Universidade Federal de Minas Gerais (1986), mestrado em Química-Ciências e Conservação de Bens Culturais pela Universidade Federal de Minas Gerais (1991), com trabalho experimental realizado no IRPA (Institut Royal du Patrimoine Artistique, Bruxelas, Belgica) e doutorado em Química pela Universidade Federal de Minas Gerais (1996), com trabalho experimental realizado junto ao Getty Conservation Institute, em Los Angeles, USA. Ex-bolsista CAPES Senior - Estágio Pós-Doutoral, na Universidade de Perugia, junto ao Centro SMAArt - Scientific Methodologies applied to Art and Archaeology, sob a coordenação do Prof. Antonio Sgamellotti (2014). É Professor Permanente do PPGArtes - Programa de Pós-Graduação em Artes (M, D; Escola de Belas Artes - UFMG), e do PACPS - Programa de Pós-Graduação em Ambiente Construído e Patrimônio Sustentável - CAPES Interdisciplinar (M, D; Escola de Arquitetura, UFMG). Atualmente é coordenador do LACICOR - Laboratório de Ciência da Conservação, vinculado ao CECOR - Centro de Conservação de Bens Culturais, e ao curso de Graduação em Conservação-Restauração de Bens Culturais Móveis, na Escola de Belas Artes da UFMG, onde é Professor Titular. Foi Coordenador do Curso de Especialização em Conservação de Bens Culturais Móveis e do Programa de Pós-Graduação em Artes, da Escola de Belas Artes da UFMG. Foi Vice-Diretor (2005-2009), e Diretor (2009-2013) da Escola de Belas Artes da UFMG. Foi membro do Conselho do ICCROM (http://www.iccrom.org), como representante do Brasil, por dois mandatos (2007-2011, reeleito para 2011-2015). Foi membro da Diretoria do ICOM-CC - Comitê de Conservação do Conselho Internacional de Museus (4 mandatos: 1993 - 1996; 1999 - 2002; 2002 - 2005; 2014 - 2017). É membro do Conselho Curador da FAOP - Fundação de Arte de Ouro Preto, como representante da Abracor - Associação Brasileira de Conservadores e Restauradores de Bens Culturais (2003 - ). Tem experiência na área de Artes e Ciência da Conservação, com ênfase em Ciência e Tecnologia para a Conservação-Restauração de Bens Culturais, atuando principalmente nos seguintes temas: gerenciamento e análise de riscos para a conservação de acervos, conservação preventiva, conservação-restauração, peritagem e análise científica de obras de arte, Gestão de Preservação de Patrimônio Cultural. Fundador, Vice-Presidente (2016-2018), e atualmente Presidente (2018-2020; reeleito para 2020 - 2022) da ANTECIPA - Associação Nacional de Pesquisa em Ciência e Tecnologia do Patrimônio - Ciência, Tecnologia e Inovação para o estudo e preservação do Patrimônio Cultural, entidade da sociedade civil (http://lacicor.eba.ufmg.br/antecipa/) que representa diversas instituições profissionais da área de ciência e tecnologia aplicados ao estudo e conservação do patrimônio cultural, congregando conservadores-restauradores, historiadores da arte, engenheiros, arquitetos, químicos, físicos, biólogos, geólogos, etc, vinculados a diversos laboratórios de universidades e instituições de pesquisa que atuam na área em todo o país. A ANTECIPA é o nó de representação internacional, na América do Sul e no Brasil, da Rede Européia E-RIHS - European Research Infrastructure for Heritage Science. O LACICOR é um dos laboratórios líderes da Rede ANTECIPA. Atualmente é Diretor do CECOR - Centro de Conservação e Restauração de Bens Culturais (2020 - 2022), sediado na Escola de Belas Artes da Universidade Federal de Minas Gerais. Membro Permanente do WGS - Working Group on Sustainability",03-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-3241-211X
